Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 109371_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1961.663888888889,7061.95,0.0,11769.983333333334,2819.8999161793877,215803.66666666666,706199.0,0.0,1294822.0,308951.3757817995,0.0,0.06362543,4.530951443550044e-07
declaration 109377_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2882.625,7932.033333333334,0.0,17295.75,3379.0733605326045,384162.3333333333,1037745.0,0.0,2304974.0,430952.5992559584,0.0,0.0703428,5.009314754692053e-07
declaration 109383_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2309.503333333333,6772.816666666667,0.0,11547.516666666666,3122.9740211633384,305158.8,692851.0,0.0,1525794.0,300637.07755980466,0.0,0.063687205,4.53535046107761e-07
declaration 109388_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3430.573333333333,8654.266666666666,0.0,17152.866666666665,3847.109932732333,366652.8,1029172.0,0.0,1833264.0,459645.2094917339,0.0,0.07530601,5.362759444718074e-07
declaration 109393_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1256.48,4796.083333333333,0.0,6282.4,2060.396451515258,94751.4,376944.0,0.0,473757.0,162176.80398503356,0.0,0.067421585,4.801286483893522e-07
declaration 109407_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2701.4,9747.2,0.0,16208.400000000001,4211.211505744055,361037.8333333333,972504.0,0.0,2166227.0,418219.89435339713,0.0,0.061007395,4.3445134298051515e-07
declaration 109413_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1229.8899999999999,4832.066666666667,0.0,6149.45,2085.302792149007,90205.0,368967.0,0.0,451025.0,159459.09427342174,0.0,0.07262168,5.171600352941548e-07
declaration 109418_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3358.241666666667,9398.116666666669,0.0,20149.45,3646.462491522892,580115.3333333334,1208967.0,0.0,3480692.0,534527.0756216813,0.0,0.07149684,5.091496955015269e-07
declaration 109424_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1641.6583333333335,5772.866666666667,0.0,9849.95,2334.6175020701407,238046.83333333334,590997.0,0.0,1428281.0,255760.47271102443,0.0,0.05972853,4.2534416698189753e-07
declaration 109430_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,9883.393333333333,44643.9,0.0,49416.96666666667,19538.81873747532,1129754.8,2965018.0,0.0,5648774.0,1549029.0957389083,0.0,0.064606965,4.6008491844816617e-07
declaration 109439_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9838.636666666667,40186.6,0.0,49193.183333333334,17114.289392032093,1175202.0,2951591.0,0.0,5876010.0,1499055.8591220009,0.0,0.09805412,6.982717943831277e-07
declaration 109444_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1779.52,5490.216666666666,0.0,8897.6,2533.2280397087557,238984.8,533856.0,0.0,1194924.0,233418.5323141674,0.0,0.063691735,4.535673052159115e-07
declaration 109449_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2913.1266666666666,6125.25,0.0,14565.633333333333,2772.5102414047897,325005.4,873938.0,0.0,1625027.0,371466.292847413,0.0,0.077227175,5.499570959077387e-07
declaration 109454_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743.6633333333332,4525.833333333333,0.0,8718.316666666666,2385.8104160152093,155059.8,523099.0,0.0,775299.0,232751.03188965673,0.0,0.06474662,4.6107943279549094e-07
declaration 109459_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2915.5055555555555,9631.516666666666,0.0,17493.033333333333,3848.5010947505652,452903.5,1049582.0,0.0,2717421.0,452420.7658831544,0.0,0.07920086,5.6401225137879e-07
declaration 109469_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1118.24,3084.75,0.0,5591.2,1417.4083370617736,123609.4,335472.0,0.0,618047.0,137748.44858037424,0.0,0.06652364,4.737341291224088e-07
declaration 109474_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1086.2533333333333,3379.3,0.0,5431.266666666666,1380.737613379168,101821.6,325876.0,0.0,509108.0,135209.38151918305,0.0,0.06341505,4.5159695284703327e-07
declaration 109479_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1082.2033333333334,3379.516666666667,0.0,5411.016666666666,1381.1954964309402,101100.4,324661.0,0.0,505502.0,134749.65473536472,0.0,0.06339954,4.5148648662471516e-07
declaration 109484_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1763.05,6255.633333333333,0.0,10578.3,2432.0995326854713,168703.33333333334,634698.0,0.0,1012220.0,248562.24401921275,0.0,0.06429742,4.578805814297092e-07
declaration 109490_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,974.78,3458.0333333333333,0.0,4873.9,1455.5598590404998,79603.0,292434.0,0.0,398015.0,123972.29964794555,0.0,0.06345278,4.518656372609712e-07
declaration 109495_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1758.388888888889,6166.3,0.0,10550.333333333334,2442.3972064726054,178459.83333333334,633020.0,0.0,1070759.0,242487.57095110393,0.0,0.0643587,4.5831692831364e-07
declaration 109501_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1757.8833333333332,4468.716666666666,0.0,10547.3,1681.8963087010513,228961.66666666666,632838.0,0.0,1373770.0,245459.10681061857,0.0,0.06429742,4.578805814297092e-07
declaration 109507_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,5,1,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4152.002777777778,10137.7,0.0,24912.016666666666,4012.9757623297824,555857.1666666666,1494721.0,0.0,3335143.0,585547.2885482151,0.0,0.06912117,4.922318625285783e-07
declaration 109513_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,960.76,4609.35,0.0,4803.8,2040.8186358392775,60368.8,288228.0,0.0,301844.0,127467.68846535188,0.0,0.06498104,4.6274884164228075e-07
declaration 109539_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,892.4799999999999,3333.633333333333,0.0,4462.4,1442.6406221848106,67563.2,267744.0,0.0,337816.0,115601.18385725986,0.0,0.068762876,4.896803686932975e-07
declaration 109544_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2413.547222222222,6619.533333333334,0.0,14481.283333333333,2720.9216871089156,328899.8333333333,868877.0,0.0,1973399.0,363194.57708199153,0.0,0.064246684,4.5751925819532584e-07
declaration 109576_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1735.6833333333332,7248.216666666666,0.0,10414.099999999999,2799.1672808771773,177576.16666666666,624846.0,0.0,1065457.0,234358.43777036635,0.0,0.063410506,4.515645876233954e-07
declaration 109582_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,5,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4115.672222222222,9921.716666666667,0.0,24694.033333333333,4297.182266111735,602462.0,1481642.0,0.0,3614772.0,658195.3374672293,0.0,0.069163196,4.92531161260613e-07
declaration 109588_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1842.1066666666666,6135.533333333334,0.0,9210.533333333333,2524.9859726398045,168522.2,552632.0,0.0,842611.0,228345.79977788075,0.0,0.06415265,4.5684961641248403e-07
declaration 109593_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2378.81,5567.35,0.0,11894.05,2541.1540679165614,267210.8,713643.0,0.0,1336054.0,300473.38720209483,0.0,0.06349822,4.521892364396062e-07
declaration 109598_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1520.8533333333332,6221.433333333333,0.0,7604.266666666666,2672.0976444182493,110369.4,456256.0,0.0,551847.0,196408.77270834925,0.0,0.063421935,4.516459782021831e-07
declaration 109603_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3655.786111111111,11210.1,0.0,21934.716666666667,4163.17009851356,576688.1666666666,1316083.0,0.0,3460129.0,593697.3908268139,0.0,0.0701387,4.994780116391468e-07
declaration 109609_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1513.6366666666668,6221.583333333333,0.0,7568.183333333333,2676.6678736869426,109102.2,454091.0,0.0,545511.0,195779.34444343203,0.0,0.06338112,4.513553278823663e-07
declaration 109614_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466.83,5964.25,0.0,7334.15,2578.3713811672324,120606.2,440049.0,0.0,603031.0,183119.58483788674,0.0,0.06343262,4.517220630066039e-07
declaration 109635_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1948.4166666666665,4671.85,0.0,9742.083333333332,2002.8901552229192,264007.0,584525.0,0.0,1320035.0,244645.89786975787,0.0,0.06283687,4.4747956582286015e-07
declaration 109640_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.3305555555556,4468.133333333333,0.0,4483.983333333334,1822.818525172751,45208.666666666664,269039.0,0.0,271252.0,109654.85823558693,0.0,0.0876564,6.242266357444205e-07
declaration 109646_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185.11,4399.766666666666,0.0,5925.549999999999,1907.0806506644885,107267.0,355533.0,0.0,536335.0,145959.09362728999,0.0,0.06707519,4.776618877707102e-07
declaration 109651_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1928.9777777777779,6340.316666666667,0.0,11573.866666666667,2344.779380469317,211113.33333333334,694432.0,0.0,1266680.0,264996.73590191005,0.0,0.06405006,4.5611906433991065e-07
declaration 109657_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1879.4638888888887,5732.45,0.0,11276.783333333333,2661.8035582083703,248433.16666666666,676607.0,0.0,1490599.0,278420.52946535154,0.0,0.06303862,4.4891626340591933e-07
declaration 109663_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1824.2099999999998,6308.983333333334,0.0,9121.05,2781.8454706513326,143551.2,547263.0,0.0,717756.0,237134.82132048847,0.0,0.063508704,4.522638886849479e-07
declaration 109668_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1476.8833333333332,6239.966666666666,0.0,8861.3,2412.5845172069444,151240.33333333334,531678.0,0.0,907442.0,198824.74303634008,0.0,0.063492075,4.5214546380107955e-07
declaration 109674_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1476.461111111111,6240.016666666666,0.0,8858.766666666666,2412.662883014134,151146.16666666666,531526.0,0.0,906877.0,198774.3061378071,0.0,0.063492075,4.5214546380107955e-07
declaration 109680_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3696.903333333333,10106.0,0.0,18484.516666666666,4410.654861075368,392943.6,1109071.0,0.0,1964718.0,501973.9158525072,0.0,0.07191416,5.121215658398943e-07
declaration 109685_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,1,0,0,0,4,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8373.84,32851.6,0.0,41869.2,13827.897881299197,1791914.6,2512152.0,0.0,8959573.0,1019878.4436366914,0.0,0.069010206,4.914416735521213e-07
declaration 109690_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3443.433333333334,9602.816666666668,0.0,20660.600000000002,4091.997461808163,524248.1666666667,1239636.0,0.0,3145489.0,570537.6435729432,0.0,0.07537953,5.367994652285859e-07
declaration 109696_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2415.616666666667,7074.666666666667,0.0,14493.7,3307.5895402006045,372764.5,869622.0,0.0,2236587.0,331023.69111031917,0.0,0.073232025,5.215064725977454e-07
declaration 109702_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3126.172222222222,8996.816666666668,0.0,18757.033333333333,3445.7550385247237,422867.0,1125422.0,0.0,2537202.0,466302.1909834866,0.0,0.08059732,5.739568642746015e-07
declaration 109718_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2108.8399999999997,6253.466666666666,0.0,10544.199999999999,2646.560680198401,215591.8,632652.0,0.0,1077959.0,259527.02055315935,0.0,0.06320276,4.500851785566829e-07
declaration 109723_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,956.2766666666666,3365.0333333333333,0.0,4781.383333333333,1475.9481494769539,74582.4,286883.0,0.0,372912.0,124209.33230357533,0.0,0.06478138,4.613270002274488e-07
declaration 109728_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,955.6200000000001,3364.75,0.0,4778.1,1476.5351479900505,74436.6,286686.0,0.0,372183.0,124173.78622237465,0.0,0.06478138,4.613270002274488e-07
declaration 109733_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,955.2933333333333,3364.483333333333,0.0,4776.466666666666,1476.8335281288664,74374.6,286588.0,0.0,371873.0,124149.50984518626,0.0,0.064796895,4.6143746644976687e-07
declaration 109738_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072.6233333333334,5940.266666666666,0.0,10363.116666666667,2460.0746951622787,214091.8,621787.0,0.0,1070459.0,254727.47337046312,0.0,0.06364362,4.532246583072995e-07
declaration 109743_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2440.5333333333333,6899.216666666666,0.0,14643.199999999999,2902.8321345234936,303143.8333333333,878592.0,0.0,1818863.0,386461.4589489703,0.0,0.0634419,4.5178817295521497e-07
declaration 109749_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,908.78,3303.733333333333,0.0,4543.9,1438.8595184400579,69803.0,272634.0,0.0,349015.0,117798.342747256,0.0,0.064799175,4.614537021193295e-07
declaration 109754_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2912.8766666666666,9929.9,0.0,14564.383333333333,4139.2026355493745,327983.2,873863.0,0.0,1639916.0,417332.91973519174,0.0,0.07975515,5.679595352767614e-07
declaration 109759_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,5,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,734.0638888888889,2998.7833333333333,0.0,4404.383333333333,1179.4722114580961,82419.16666666667,264263.0,0.0,494515.0,97048.6076219884,0.0,0.06545051,4.660920631285849e-07
declaration 109765_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,2,0,0,0,3,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2894.2999999999997,9691.916666666666,0.0,14471.499999999998,4049.7547823397076,422554.2,868290.0,0.0,2112771.0,399639.3406387815,0.0,0.06764216,4.81699422890662e-07
declaration 109770_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,876.61,1734.4666666666667,0.0,4383.05,850.8768262308397,97010.0,262983.0,0.0,485050.0,114093.7306231153,0.0,0.06454119,4.5961652468705947e-07
declaration 109775_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,2,0,0,0,4,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2391.1694444444443,9551.15,0.0,14347.016666666666,3677.188969752373,461020.3333333333,860821.0,0.0,2766122.0,369229.62052504224,0.0,0.07770376,5.533509875392463e-07
declaration 109781_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2232.7000000000003,9530.366666666669,0.0,13396.200000000003,3781.044389304216,336109.6666666667,803772.0,0.0,2016658.0,370378.5942230823,0.0,0.06330453,4.5080989427745277e-07
declaration 109792_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2566.8,5468.75,0.0,12834.0,2459.0036187052583,314751.6,770040.0,0.0,1573758.0,344273.35729083075,0.0,0.06418809,4.571020120991157e-07
declaration 109797_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1701.5466666666666,6270.983333333334,0.0,8507.733333333334,2617.9885111739677,140187.4,510464.0,0.0,700937.0,214176.7913997686,0.0,0.06418809,4.571020120991157e-07
