Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 103924_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2430.954166666667,5623.166666666667,0.0,9723.816666666668,2874.993975754558,207367.75,583429.0,0.0,829471.0,276236.0419464665,291419.0,251311.05,0.13762984954652924
declaration 103924_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2916.1600000000003,5623.166666666667,0.0,14580.800000000001,2715.937457669492,340863.8,874848.0,0.0,1704319.0,382538.5470520585,0.0,2057.9553,0.2465798373191499
declaration 103935_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2756.1291666666666,7175.933333333333,0.0,11024.516666666666,3460.212414705817,223099.25,661471.0,0.0,892397.0,311861.3579700388,461086.0,297803.84,0.3541251659126497
declaration 103935_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3741.8566666666666,7684.766666666666,0.0,18709.283333333333,3719.959137872948,402990.8,1122557.0,0.0,2014954.0,484507.9759438434,0.0,1118.7161,0.13404218361527978
declaration 103950_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1649.6208333333334,5428.35,0.0,6598.483333333334,2578.829395732038,180404.0,395909.0,0.0,721616.0,210273.3292978451,113177.0,183978.42,0.6255813626001749
declaration 103950_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1696.9533333333334,5428.35,0.0,8484.766666666666,2235.8382358748586,246140.4,509086.0,0.0,1230702.0,234024.6273051193,0.0,4939.383,0.5918263614306255
declaration 103979_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,341.45000000000005,1210.8833333333334,0.0,1365.8000000000002,582.6783791411164,23107.25,81948.0,0.0,92429.0,39444.0460853515,201573.0,181116.92,0.10148223286352835
declaration 103979_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,945.07,3359.55,0.0,4725.35,1440.9792129447562,75190.0,283521.0,0.0,375950.0,121366.95932789946,0.0,49.579002,0.005940450800427881
declaration 104018_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,993.4291666666668,3043.016666666667,0.0,3973.716666666667,1435.083247770807,73567.5,238423.0,0.0,294270.0,113012.0166073797,627549.0,362492.56,0.4223677155090678
declaration 104018_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2886.5733333333333,10459.15,0.0,14432.866666666667,4411.8671925778135,232048.4,865972.0,0.0,1160242.0,367640.8100949893,0.0,0.0,0.0
declaration 104029_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,576.8333333333334,1532.1666666666667,0.0,2307.3333333333335,695.6191971239778,77003.5,138440.0,0.0,308014.0,68436.61480766954,101574.0,249787.77,1.4591703154842774
declaration 104029_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,800.0466666666667,1692.9,0.0,4000.2333333333336,782.3269849905756,109605.6,240014.0,0.0,548028.0,93952.97923323135,0.0,2375.1975,0.2845911226654236
declaration 104040_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,627.3333333333334,1270.1666666666667,0.0,2509.3333333333335,722.9550526472225,56268.0,150560.0,0.0,225072.0,71953.48276954124,636072.0,386537.38,0.39230562735036284
declaration 104040_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2622.106666666667,10601.2,0.0,13110.533333333335,4504.17598046524,202340.8,786632.0,0.0,1011704.0,332519.6118444745,0.0,627.4944,0.07518504490362149
declaration 104045_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,625.9000000000001,1269.2666666666669,0.0,2503.6000000000004,722.0903221435207,56089.5,150216.0,0.0,224358.0,71799.74219777301,636140.0,386537.38,0.3923705866633131
declaration 104045_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2621.186666666667,10602.333333333334,0.0,13105.933333333334,4505.208678395363,202142.8,786356.0,0.0,1010714.0,332451.8528136067,0.0,627.4944,0.07518504490362149
declaration 104050_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3167.7958333333327,11320.883333333331,0.0,12671.18333333333,5472.011856329459,360073.5,760271.0,0.0,1440294.0,416856.59048846364,371000.0,283695.3,0.23532260781671158
declaration 104050_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3770.9033333333327,11320.883333333331,0.0,18854.516666666663,4927.055773952521,514313.0,1131271.0,0.0,2571565.0,499275.6549006771,0.0,0.0,0.0
declaration 104055_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,596.4,1225.6666666666667,0.0,2385.6,688.7934738581874,53193.5,143136.0,0.0,212774.0,68345.50876977945,635682.0,367360.06,0.42210088928111855
declaration 104055_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2596.0600000000004,10594.7,0.0,12980.300000000001,4510.989682455749,198318.4,778818.0,0.0,991592.0,329862.87215568835,0.0,2280.8335,0.27328462689836447
declaration 104060_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,196.65416666666667,666.8666666666667,0.0,786.6166666666667,317.8570926780473,21967.75,47197.0,0.0,87871.0,25330.45504756412,108519.0,182934.38,0.6857359079976778
declaration 104060_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,519.0533333333334,1808.65,0.0,2595.266666666667,771.6741293195666,48717.4,155716.0,0.0,243587.0,63709.83315234784,0.0,6143.834,0.7361411435867481
declaration 104077_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2124.570833333333,7027.316666666667,0.0,8498.283333333333,3341.233377295116,149539.75,509897.0,0.0,598159.0,243814.05337452693,197178.0,210224.8,0.0661676093428273
declaration 104077_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,3,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2356.916666666667,7027.316666666667,0.0,11784.583333333334,2939.86450240483,261046.8,707075.0,0.0,1305234.0,326730.8991596907,0.0,385.69,0.04621255720601561
declaration 104082_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,289.0083333333333,979.8333333333334,0.0,1156.0333333333333,467.9635253078156,19985.5,69362.0,0.0,79942.0,33292.50892217847,636305.0,361719.7,0.4315309678534665
declaration 104082_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2352.2233333333334,10605.083333333334,0.0,11761.116666666667,4631.255021793649,157121.8,705667.0,0.0,785609.0,307998.5669629,0.0,740.89716,0.08877272415069719
declaration 104087_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,213.025,809.9666666666667,0.0,852.1,398.43960425733377,13420.75,51126.0,0.0,53683.0,25164.74636437517,647674.0,337516.8,0.4788785523272511
declaration 104087_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2329.3333333333335,10794.566666666668,0.0,11646.666666666668,4744.7729553015615,150496.6,698800.0,0.0,752483.0,307284.7077399069,0.0,740.89716,0.08877272415069719
declaration 104092_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,270.31666666666666,1035.85,0.0,1081.2666666666667,510.8024563805899,16901.25,64876.0,0.0,67605.0,32008.915480690688,632896.0,338738.3,0.46478044971053695
declaration 104092_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2325.9066666666668,10548.266666666666,0.0,11629.533333333333,4617.676970358942,153075.4,697772.0,0.0,765377.0,305753.86120832554,0.0,740.89716,0.08877272415069719
declaration 104097_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,250.19583333333335,982.7,0.0,1000.7833333333334,488.3906701976514,15309.75,60047.0,0.0,61239.0,29828.82891180946,636035.0,369433.25,0.4191620744141439
declaration 104097_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2320.2733333333335,10600.583333333334,0.0,11601.366666666667,4648.117722808162,151464.2,696082.0,0.0,757321.0,305544.58029835846,0.0,740.89716,0.08877272415069719
declaration 104126_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1961.65,6893.75,0.0,7846.6,3318.5832690349234,131995.25,470796.0,0.0,527981.0,227468.9817409178,207726.0,229236.89,0.10355415607579214
declaration 104126_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,3,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2261.7400000000002,6893.75,0.0,11308.7,2951.273661597462,241300.6,678522.0,0.0,1206503.0,313918.6215148761,0.0,410.5665,0.04919320606311219
declaration 104131_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,253.9125,856.2333333333333,0.0,1015.65,408.16716241860007,28160.75,60939.0,0.0,112643.0,32648.35935005004,284246.0,227199.19,0.2006952164674261
declaration 104131_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1150.6166666666666,4737.433333333333,0.0,5753.083333333333,2036.011330259349,91565.6,345185.0,0.0,457828.0,144569.40044075716,0.0,0.0,0.0
declaration 104136_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45.6,174.78333333333333,0.0,182.4,86.193177739824,2852.25,10944.0,0.0,11409.0,5398.726045713624,272851.0,234843.34,0.13929821129480927
declaration 104136_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,945.9833333333332,4547.516666666666,0.0,4729.916666666666,2014.7016361334718,59040.8,283795.0,0.0,295204.0,125728.37960341333,0.0,49.579002,0.005940450800427881
declaration 104141_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72.47499999999998,287.46666666666664,0.0,289.8999999999999,143.33125095386558,8667.0,17394.0,0.0,34668.0,10000.432823966505,264168.0,240360.72,0.0901217454422943
declaration 104141_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,938.54,4402.8,0.0,4692.7,1940.5542524624248,63246.0,281562.0,0.0,316230.0,122349.26521029866,0.0,49.579002,0.005940450800427881
declaration 104152_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2538.625,7695.183333333333,0.0,10154.5,3626.858101016279,189278.5,609270.0,0.0,757114.0,288489.32409883034,2675527.0,1334773.0,0.5011177237232142
declaration 104152_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,4,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10949.323333333334,44592.11666666667,0.0,54746.61666666667,19067.375462694417,808382.2,3284797.0,0.0,4041911.0,1406721.90725733,0.0,100.336334,0.012022086535887327
declaration 104157_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,170.97083333333333,658.8666666666667,0.0,683.8833333333333,325.4737852489187,10635.75,41033.0,0.0,42543.0,20277.10908676744,155759.0,181942.5,0.16810264575401743
declaration 104157_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,655.9733333333332,2595.983333333333,0.0,3279.8666666666663,1120.5297915247252,47867.0,196792.0,0.0,239335.0,85083.49280265826,0.0,0.0,0.0
declaration 104162_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,408.4708333333333,1335.85,0.0,1633.8833333333332,634.0046463165123,44548.0,98033.0,0.0,178192.0,51952.52933849002,95048.0,178029.66,0.87304999842185
declaration 104162_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,643.6033333333332,1584.1333333333334,0.0,3218.0166666666664,760.2025265969882,74254.6,193081.0,0.0,371273.0,80229.10566808033,0.0,0.0,0.0
declaration 104167_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,659.8708333333334,2541.516666666667,0.0,2639.4833333333336,1255.2108290800454,41103.0,158369.0,0.0,164412.0,78225.08513684511,372792.0,338619.03,0.09166765582415931
declaration 104167_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1770.5366666666669,6213.2,0.0,8852.683333333334,2711.0069412950606,139114.6,531161.0,0.0,695573.0,229392.11327179495,0.0,376.4128,0.045100983858051384
declaration 104172_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,659.075,2542.0666666666666,0.0,2636.3,1256.0653540366086,40987.5,158178.0,0.0,163950.0,78171.52230618685,372793.0,338619.03,0.09167009238370892
declaration 104172_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1769.9033333333332,6213.216666666666,0.0,8849.516666666666,2711.6366019230686,138984.2,530971.0,0.0,694921.0,229346.5853881413,0.0,376.4128,0.045100983858051384
declaration 104177_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,119.25,284.8833333333333,0.0,477.0,142.66931916018115,10041.5,28620.0,0.0,40166.0,13523.431529509562,430708.0,241219.9,0.43994560990276477
declaration 104177_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1531.0933333333332,7178.466666666666,0.0,7655.466666666666,3159.394544902727,99898.8,459328.0,0.0,499494.0,201268.0655660505,0.0,3478.472,0.4167831205161904
declaration 104188_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1896.5666666666668,7141.3,0.0,7586.266666666667,3502.767356095167,220919.0,455176.0,0.0,883676.0,255321.494051454,243608.0,231632.12,0.0491604339758957
declaration 104188_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2329.2799999999997,7141.3,0.0,11646.4,3184.06006655287,316492.0,698784.0,0.0,1582460.0,307510.6350006451,0.0,146.72838,0.017580682757716085
declaration 104193_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.875,137.7,0.0,147.5,67.25639374810397,2434.5,8850.0,0.0,9738.0,4283.732134482734,430737.0,234442.77,0.45571714149237236
declaration 104193_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465.29,7178.95,0.0,7326.45,3194.564074799565,89865.0,439587.0,0.0,449325.0,195535.73694340378,0.0,3482.474,0.4172626552952013
declaration 104198_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2076.070833333333,7134.566666666667,0.0,8304.283333333333,3417.1060966840596,231584.75,498257.0,0.0,926339.0,268939.16686291096,200146.0,193845.64,0.03147881733834301
declaration 104198_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2328.0099999999998,7134.566666666667,0.0,11640.05,3012.445397928401,324948.4,698403.0,0.0,1624742.0,312777.9760649717,0.0,0.0,0.0
declaration 104203_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1465.4375,5755.983333333334,0.0,5861.75,2860.7599641488364,89561.0,351705.0,0.0,358244.0,174787.51395718555,284090.0,241942.97,0.1483580247456792
declaration 104203_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2119.3166666666666,5755.983333333334,0.0,10596.583333333332,2876.7604179634272,198807.8,635795.0,0.0,994039.0,287380.10165580356,0.0,0.0,0.0
declaration 104208_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.9916666666667,1400.7,0.0,1583.9666666666667,675.1457139703937,26543.5,95038.0,0.0,106174.0,45952.59691972443,267453.0,280352.72,0.048231722022187076
declaration 104208_5,1,0,1,0,0,0,0,1,1,1,3,2,5,1,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208.3033333333333,4457.55,0.0,6041.516666666666,1908.1712502638052,93733.0,362491.0,0.0,468665.0,155421.60539641842,0.0,27.06443,0.0032428025685138275
declaration 104228_4,1,0,1,0,0,0,0,1,0,1,3,1,4,1,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1701.4416666666666,5351.883333333333,0.0,6805.766666666666,2528.208119747909,123901.5,408346.0,0.0,495606.0,194035.84370333917,206919.0,201912.61,0.024194929537645165
